author_id,name,pos,org,paper_id
148915,"xunhao sun",0,"Key Laboratory of DrugTargeting and Drug Delivery Systems of the Ministry of Education",65118
192187,"jun yuan zhang",1,"State Key Laboratory of Automotive Simulation and Control Jilin University",123229
248015,"yun bian",4,"Precision Optomechatronics Technology Key Laboratory",116696
70589,"zhifeng liu",0,"Hefei University of Technology",193153
308403,"kai cao",2,"Zhengzhou Information Science and Technology Institute",148518
199257,"xiaohong chen",0,"School of Physics and Chemistry Research Center for Advanced Computation Xihua University",169464
166565,"hong lin ge",3,"Institute of Modern Physics",188025
99261,"ben wang",2,"School of Electronic and Engineering",42646
63666,"you song",2,"State Key Laboratory of Coordination Chemistry",105508
289771,"xuan pang",5,"Key Laboratory of Polymer Ecomaterials",138889
66733,"xian shu fu",3,"Zhejiang Provincial Key Laboratory of Biometrology and Inspection",27285
172017,"yongzhen zhang",2,"Department of Cardiology",89489
225284,"guangming zhou",5,"Science and Technology on Vehicle Transmission Laboratory China North Vehicle Research Institute",104301
263502,"shaoyuan cui",6,"Department of Nephrology",124503
50579,"yi chai",2,"Department of Fine Chemicals and Engineering",20237
209167,"guo qing liu",5,"College of Applied Science",96003
355002,"yue liu",1,"School of Mechanical Engineering",171934
363779,"sishen li",7,"National Key Laboratory of Crop Biology",178127
6918,"j a piccirilli",1,"University of Chicago",2672
1107,"yubo li",0,"School of Traditional Chinese Materia Medica Tianjin University of TCM",318
371375,"pingping zhu",6,"Chinese Academy of Sciences",192626
22308,"din ping tsai",6,"Instrument Technology Research Center ITRC National Applied Research Laboratories",97048
105662,"shuli zhao",6,"State Key Laboratory of Automotive Safety and Energy",121055
305227,"jianbin chen",0,"LeibnizInstitut für Katalyse An der Universität Rostock EV",146789
91258,"jianxin dai",0,"International Joint Cancer Institute",94057
226736,"xuesong zhao",0,"Department of Chemistry Key Laboratory of Functional Inorganic Materials Chemistry of Anhui Province Anhui University",104974
44060,"xue feng wang",8,"Department of Biochemistry and Molecular Biology School of Biology and Basic Medical Sciences Soochow University Industrial Park",17474
190702,"p x ma",14,"Department of Biomedical Engineering",85380
115439,"baoyu guo",1,"Drilling Engineering Technology Service",49828
1,"yanjun zhang",2,"College of Animal Science and Medical Science",63
208681,"c l tang",0,"School of Earth and Space Sciences University of Science and Technology of China",148676
309831,"tao zeng",2,"Key Laboratory of Modern Complex Equipment Design and Extreme Manufacturing",149403
391747,"yongsheng xiao",2,"Department of Drug Metabolism and Pharmaceutical Analysis College of Pharmaceutical Sciences Zhejiang University",193678
37379,"xiang wang",5,"Maternal and Child Health Center",73401
2847,"k yang",0,"School of Physics and Microelectronics",909
300671,"qiang hou",1,"Division of Swine Infectious Diseases",144538
263094,"yoichiro kamatani",60,"Centre dEtude du Polymorphisme Humain CEPH",124314
142639,"yingjie zhang",4,"State Ethnic Affairs Commission and Ministry of Education",61939
24448,"wei liu",5,"Institute of Disease Control and Prevention",10152
21663,"jian hu",0,"College of Earth Science China University of PetroleumBeijing",8534
174279,"damien tourret",3,"MINESParisTech",77256
83051,"jinghua xiao",3,"School of Science Beijing University of Posts and Telecommunications",76055
392632,"zhihui dong",3,"College of Shipbuilding Engineering",194380
104286,"dahe zhao",11,"University of Chinese Academy of Sciences",139782
320064,"liu lei zhou",1,"School of Electronics and Information Engineering",155009
174220,"yueqi zhu",1,"Department of Environmental and Chemical Engineering",77216
115019,"jingjing wu",2,"Shanghai Key Laboratory of Chemical Biology",49607
19000,"yubo fan",4,"Key Laboratory for Biomechanics and Mechanobiology of Ministry of Education School of Biological Science and Medical Engineering Beihang University",136298
58759,"wuyou fu",1,"State Key Laboratory of Superhard Materials",189566
96183,"kai liu",0,"Dept of Electrical Eng",41291
226675,"haifang su",0,"Department of Chemistry",104905
59190,"z h chen",0,"Department of Physics and Materials Science",23993
1172,"qing zhang",3,"State Key Laboratory of Experimental Hematology Institute of Hematology and Hospital of Blood Diseases Chinese Academy of Medical Sciences",338
66894,"en qiang chen",0,"Division of Infectious Diseases",27352
155979,"feng juan zhang",9,"Department of Psychiatry",68117
104140,"shiying zhu",6,"Dept of Microbiology",44664
140439,"xianchun liu",9,"State Key Laboratory of Catalysis",60693
50137,"pingxian yang",0,"Sichuan University of Science and Engineering",123240
325582,"sheng bin wen",7,"State Key Laboratory of Oil and Gas Geology and Exploration Southwest Petroleum University",157740
313226,"pan gao",2,"National Engineering Laboratory for CoalBurning Pollutants Emission Reduction",151342
234865,"chun yen chen",1,"Department of Chemistry",109834
7922,"jing li",0,"Department of Ophthalmology",109798
198706,"peng li",1,"School of Education Technology",89851
402714,"jian ping wang",0,"School of Information Engineer",199903
19073,"zhong qiu liu",0,"School of Chinese Medicine",22042
44964,"w xu",1,"Tsinghua University",18225
343933,"zhiyong sun",0,"Department of Orthopaedic Surgery",166590
196145,"wen bin sun",2,"Key Laboratory of Functional Inorganic Material Chemistry MOE Heilongjiang University",88658
145604,"feng ye",4,"Sun YatSen University Cancer Center State Key Laboratory of Oncology in South China Collaborative Innovation Center for Cancer Medicine",131063
288605,"d rial",1,"CNC Center for Neurosciences and Cell Biology",138015
311027,"san hua leng",2,"Institute of Integrated Traditional Chinese and Western Medicine",150076
45471,"jian wu",0,"National Laboratory of Solid State Microstructures",63077
70784,"jingbo guo",0,"State Key Laboratory of Urban Water Resource and Environment",34181
355262,"na liu",5,"Department of Pathophysiology",172204
353368,"rebecca s agboola",5,"Molecular Biotechnology Laboratory of Triticeae Crops",170983
81848,"qian lu",1,"Institute of Hepatobiliary Surgery of the Peoples Liberation Army",139866
44765,"hui qiong yin",0,"Viral Safety Laboratory of the National Center of Biomedical Analysis",17867
283230,"huiyong ban",0,"School of Civil and Environmental Engineering",135329
52662,"abigail plemmons",2,"Physics Department Center for Space Sciences University of Texas at Dallas",21313
47659,"xue song qiu",3,"State Key Laboratory of Networking and Switching Technology",18978
35168,"xiaoli duan",1,"Chinese Research Academy of Environmental Sciences",108707
170799,"liping li",6,"Department of Pharmaceutical Analysis and Drug Metabolism",193611
236706,"zhe hua zhang",1,"Departmant of Physics",110818
220812,"weimin gong",2,"STD Institute Shanghai Skin Disease Hospital",102062
143420,"olli silvennoinen",13,"Institute of Medical Technology University of Tampere Tampere University Hospital",62580
7149,"qi wang",4,"State Key Laboratory of Information Photonics and Optical Communications",192993
268698,"wuxian li",6,"Key Laboratory of Laboratory Medical Diagnostics",126990
155562,"li xin chen",2,"Department of Radiation Oncology",67886
204993,"chunming wang",5,"China Nuclear Power Engineering Co Ltd",93997
49182,"rui ma",3,"College of Mechanical Engineering",19677
180627,"xusheng huang",10,"Department of Neurology",82419
281051,"guodong wen",11,"Graduate School of Chinese Academy of Sciences",167037
19736,"xiaohong wang",0,"Laboratory for Advanced Materials",92605
325551,"lin jiang",1,"Key Laboratory of Surface and Interface Chemistry of Jilin Province",173252
391926,"xiaoqi lv",3,"State Key Laboratory of Fire Science",193823
47949,"nan huang",5,"Lab of Artificial Organs and Surface Engineering",108385
27469,"huarong sun",86,"Huixian Centre for Disease Control",11581
41482,"h s fan",1,"Engineering Research Center in Biomaterials",16556
248234,"hai lu",0,"Institute of Computer Application China Academy of Engineering Physics",116798
281173,"xin wang",9,"Department of Thoracic Surgery",134299
164032,"s i liu",0,"Department of Surgery",71862
397945,"hong fan",1,"Laboratory for Information Security",197202
102717,"li cao",0,"Key Laboratory of Pesticide and Chemical Biology",44151
255894,"tzu ping ko",3,"Institute of Biological Chemistry",126152
133470,"xiao chuan wang",12,"Division of Neurodegenerative Disorders Coinnovation Center of Neuroregeneration Nantong University",57595
2761,"yong gang wang",2,"School of Life Science",64048
385288,"longqing yi",0,"State Key Laboratory of High Field Laser Physics",190142
240413,"bao zhi fang",0,"nan",112989
325840,"da wang",1,"School of Electronics Engineering and Computer Science Beijing University",157883
218812,"zhengming xiao",1,"Faculty of Mechanical and Electrical Engineering",100821
83739,"jiaqi lin",3,"Dept of Elect Mater Eng",34638
209355,"feng guang du",3,"R and D Center",96091
44892,"yang gao",1,"Institute of Computer Science and Technology",108965
4929,"junhu zhou",1,"State Key Laboratory of Clean Energy Utilization",26006
330854,"rong yu",0,"College of Environmental Science and Engineering",182332
168364,"yongdong huang",0,"State Key Laboratory of Biochemical Engineering",74101
262650,"j thuret",11,"Picogiga International SAS",124122
126578,"sheldon x d tan",2,"Department of Electrical Engineering",114937
42202,"q l liu",2,"Institute of Physics",118005
246060,"x kong",3,"Metallurgy School",115833
178466,"b cai",4,"School of Physics and Engineering",95848
26810,"heming zhang",1,"Key Lab of Ministry of Education for Wide BandGap Semiconductor Materials and Devices",132455
335588,"jun xiao",2,"School of OptoElectronic Information",162773
4535,"yong jiang",1,"Institute of Geriatrics",83148
130819,"yue zhang",2,"Department of Physics",56658
267478,"hong gi liu",3,"Institute of Biological Chemistry",126316
123754,"haoming tian",17,"Department of Endocrinology West China Hospital Sichuan University",54146
384349,"haichun li",8,"Department of Pharmaceutics Daqing Campus Harbin Medical University",189602
221330,"c m tam",1,"Department of Building and Construction",102307
157284,"yong li",3,"Nanjing Artillery Academy",68774
278950,"p d adams",12,"Physical Biosciences Division",165057
321685,"ge chen",2,"Department of Neurosurgery Xuanwu Hospital Capital Medical University",155855
381330,"gang xu",4,"Department of Orthopedics Hongqi Hospital Mudanjiang Medical University",188019
332758,"lu tian",5,"International Center for Materials Physics",161276
319389,"jiujun yang",2,"School of Materials Science and Engineering",154481
240645,"weiwen jiang",2,"College of Computer Science Chongqing University",113120
4113,"tian le xu",4,"Department of Biochemistry and Molecular Cell Biology",21531
148815,"jing peng",0,"Merchant Marine College",65066
95328,"xiao nong zhou",10,"National Institute of Parasitic Diseases Chinese Center for Disease Control and Prevention",102468
340057,"l g hwa",6,"Department of Physics",164841
68158,"jianbing wu",1,"Institute of Biotechnology",27762
106950,"yuan hu",3,"Suzhou Key Laboratory of Urban Public Safety Suzhou Institute of University of Science and Technology of China",193962
368200,"shangkai gao",0,"Department of Biomedical Engineering Tsinghua University",180946
88499,"ing kit lee",8,"Chang Gung University College of Medicine",37113
228555,"lubin zou",3,"State Key Laboratory of Biogeology and Environmental",106078
281969,"jiayin yang",0,"Key Laboratory of Regenerative Biology",134723
257229,"xin qing li",7,"Department of Cancer Epidemiology",121305
193464,"qingjiang wang",2,"Department of Chemistry",86821
396394,"t ohsugi",40,"Hiroshima University",196094
392289,"lingyun hu",4,"Department of Obstetrics and Gynecology Chinese PLA General Hospital",194140
203854,"zey yan deng",7,"Key Laboratory of Subtropical Agroecology",93331
89829,"shie ming peng",4,"Department of Chemistry",47231
119364,"li li",1,"Shijiazhuang University",51648
159137,"zhao cheng",2,"Beijing Electric Energy Manage Center",69729
318382,"deping kong",9,"Key Laboratory of Food Safety Research Shanghai Institutes for Biological Sciences Chinese Academy of Sciences Shanghai",153888
50650,"zhihua zhang",1,"Department of Computer Science and Engineering Shanghai Jiao Tong University",20436
112791,"rui feng",11,"Department of Burn and Plastic Surgery",48650
